Date,AvgFreq_Hz,FreqVariationIndex,Freq_4990_5005_pct,Freq_below_4990_pct,Bhutan_Exchange_MU,Bhutan_DayPeak_MW,Bhutan_DayAvg_MW,Nepal_Exchange_MU,Nepal_DayPeak_MW,Nepal_DayAvg_MW,Bangladesh_Exchange_MU,Bangladesh_DayPeak_MW,Bangladesh_DayAvg_MW,Flow_East_to_North,Flow_East_to_NorthEast,Flow_East_to_South,Flow_East_to_West,Flow_NorthEast_to_North,Flow_West_to_North,Flow_West_to_South
08-12-2024,50.0,0.035,77.28,3.85,-4.6,-192.0,-0.2,205.0,-8.0,-12.0,-550.0,-498.0,,-86.5,10.8,-98.2,-38.4,16.2,-136.2,-52.8
09-12-2024,50.0,0.053,69.49,8.08,-4.8,-200.0,1.2,273.0,50.0,-11.6,-497.0,-484.0,,-84.4,9.6,-115.9,-16.4,15.7,-150.8,-94.4
10-12-2024,50.0,0.033,78.16,4.88,-5.4,-224.0,1.2,275.0,50.0,-11.7,-499.0,-485.0,,-86.6,9.2,-106.4,-28.3,15.7,-204.8,-96.1
11-12-2024,50.0,0.025,81.89,3.29,-5.9,-246.0,1.2,270.0,50.0,-11.7,-500.0,-486.0,,-84.7,9.6,-109.2,-34.8,16.3,-169.0,-90.6
12-12-2024,50.01,0.03,77.19,2.44,-7.5,-311.0,-2.8,-182.0,-115.0,-12.5,-561.0,-519.0,,-89.3,8.9,-109.6,-42.3,16.4,-154.5,-106.6
13-12-2024,49.99,0.043,77.79,7.44,-5.7,-237.0,1.1,246.0,47.0,-12.8,-550.0,-533.0,,-88.0,8.1,-108.8,-31.8,15.8,-151.9,-100.7
14-12-2024,49.99,0.046,77.27,7.66,-5.6,-233.0,-2.7,-88.0,-113.0,-12.8,-547.0,-534.0,,-99.1,9.0,-98.6,-32.5,15.8,-197.3,-54.0
15-12-2024,50.0,0.045,73.07,4.58,-6.3,-263.0,-3.2,-183.0,-134.0,-12.8,-548.0,-534.0,,-78.7,10.6,-94.3,-25.2,16.3,-161.0,-26.9
16-12-2024,49.97,0.09,65.03,18.88,-6.2,-258.0,-3.7,-160.0,-154.0,-13.8,-812.0,-574.0,,-85.7,11.3,-92.4,-34.1,16.4,-165.2,-62.6
17-12-2024,50.0,0.069,71.6,7.59,-6.1,-256.0,2.4,324.0,102.0,-21.9,-992.0,-913.0,,-83.5,11.0,-106.3,-26.3,16.5,-169.7,-69.6
18-12-2024,49.99,0.044,79.97,6.47,-6.3,-262.0,2.5,359.0,104.0,-21.7,-984.0,-905.0,,-72.6,10.9,-107.3,-22.5,16.3,-160.6,-96.3
19-12-2024,50.0,0.035,78.37,4.46,-6.5,-271.0,-4.6,-236.0,-192.0,-21.8,-982.0,-908.0,,-84.5,11.7,-102.1,-35.2,16.4,-156.3,-130.4
20-12-2024,49.99,0.05,75.9,8.52,-8.4,-351.0,-5.0,-264.0,-210.0,-20.1,-992.0,-835.0,,-78.8,6.1,-110.3,-22.1,7.6,-137.5,-115.5
21-12-2024,49.99,0.042,78.84,8.89,-7.2,-300.0,-5.5,-298.0,-229.0,-20.9,-974.0,-872.0,,-89.5,6.0,-115.3,-24.2,7.4,-139.4,-94.6
22-12-2024,49.98,0.075,76.56,10.65,-7.0,-290.0,-5.8,-485.0,-241.0,-21.7,-1016.0,-905.0,,-97.6,11.6,-109.7,-36.4,11.1,-131.6,-99.0
30-12-2024,50.01,0.03,76.55,1.48,-7.0,-292.0,-1.8,-174.0,-76.0,-22.3,-1005.0,-928.0,,-63.4,8.4,-101.3,7.3,16.1,-177.4,-70.7
31-12-2024,50.01,0.041,70.01,4.84,-5.3,-223.0,-6.2,-415.0,-258.0,-22.4,-1009.0,-933.0,,-70.7,7.7,-92.3,-10.1,16.1,-181.5,-65.8
01-01-2025,50.01,0.04,75.28,3.92,-3.7,-155.0,-6.1,-412.0,-255.0,-20.7,-989.0,-863.0,,-79.6,9.5,-91.2,-11.2,16.2,-192.5,-56.3
02-01-2025,50.0,0.05,74.97,5.94,-4.9,-205.0,-6.2,-385.0,-260.0,-20.6,-1003.0,-858.0,,-84.2,9.2,-99.8,-12.1,15.6,-195.8,-67.3
03-01-2025,49.99,0.044,76.3,6.96,-4.4,-182.0,-6.3,-357.0,-262.0,-19.3,-999.0,-802.0,,-91.0,8.4,-93.8,-18.1,16.3,-207.4,-67.0
04-01-2025,49.99,0.052,72.88,9.73,-6.1,-255.0,-5.7,-320.0,-239.0,-19.9,-999.0,-827.0,,-87.0,8.6,-95.3,-9.7,16.1,-198.8,-55.3
05-01-2025,50.01,0.069,63.37,6.85,-4.3,-179.0,-6.9,-418.0,-289.0,-20.8,-1006.0,-868.0,,-73.1,9.5,-92.7,-2.6,16.1,-198.4,-34.3
06-01-2025,50.03,0.04,68.92,1.24,-4.2,-173.0,-6.3,-413.0,-263.0,-20.7,-1003.0,-864.0,,-59.4,4.3,-90.6,7.2,12.6,-182.3,-56.5
07-01-2025,50.02,0.026,76.25,1.98,-5.0,-210.0,-7.5,-455.0,-313.0,-21.0,-998.0,-876.0,,-62.7,2.5,-89.5,8.7,11.3,-187.0,-86.6
08-01-2025,50.02,0.028,76.71,1.57,-4.9,-205.0,-7.7,-407.0,-320.0,-22.3,-1028.0,-928.0,,-71.1,9.9,-86.0,-9.7,16.3,-199.9,-70.2
09-01-2025,50.01,0.024,78.63,1.12,-5.0,-207.0,-7.6,-473.0,-318.0,-22.2,-1036.0,-924.0,,-59.5,9.7,-87.9,-7.6,16.0,-199.4,-52.6
10-01-2025,49.99,0.035,77.88,7.14,-3.6,-152.0,-6.6,-467.0,-275.0,-20.5,-993.0,-855.0,,-74.3,11.1,-85.4,-4.8,16.3,-204.3,-43.5
11-01-2025,49.97,0.072,74.0,14.63,-4.8,-200.0,-7.1,-383.0,-297.0,-21.2,-991.0,-883.0,,-73.8,11.6,-89.1,-9.3,16.2,-184.3,-50.7
12-01-2025,50.01,0.049,69.99,5.35,-4.3,-180.0,-7.6,-432.0,-315.0,-21.8,-993.0,-907.0,,-65.4,11.5,-83.6,-8.0,16.2,-160.6,-39.3
13-01-2025,50.01,0.049,71.04,5.47,-4.1,-172.0,-6.7,-454.0,-277.0,-22.2,-996.0,-923.0,,-76.6,12.5,-81.0,1.4,16.1,-178.5,-44.7
14-01-2025,50.02,0.043,66.12,3.46,-3.9,-164.0,-7.9,-370.0,-327.0,-22.4,-996.0,-932.0,,-68.8,11.8,-79.6,14.0,15.7,-184.3,-4.2
15-01-2025,50.0,0.026,82.61,3.02,-4.7,-196.0,-7.2,-430.0,-298.0,-22.3,-999.0,-931.0,,-81.5,12.6,-83.0,-22.4,16.1,-217.8,-50.3
16-01-2025,50.0,0.025,80.07,2.22,-4.7,-196.0,-8.3,-419.0,-344.0,-22.5,-998.0,-938.0,,-76.7,11.0,-83.0,-6.3,16.1,-201.0,-27.5
17-01-2025,50.01,0.035,72.89,4.72,-4.5,-189.0,-8.2,-422.0,-340.0,-21.2,-1001.0,-882.0,,-63.1,9.8,-89.1,-6.4,16.2,-190.6,-56.3
18-01-2025,50.0,0.026,82.03,2.43,-5.0,-209.0,-8.7,-432.0,-363.0,-21.8,-1032.0,-910.0,,-79.0,10.2,-82.3,-18.2,16.2,-182.6,-56.6
19-01-2025,50.0,0.027,80.56,1.92,-4.5,-188.0,-10.6,-514.0,-443.0,-22.5,-1028.0,-938.0,,-68.3,10.4,-91.6,-18.9,16.1,-164.9,-64.6
20-01-2025,50.01,0.035,72.57,3.43,-4.8,-199.0,-8.7,-418.0,-362.0,-22.7,-1037.0,-947.0,,-71.7,8.9,-85.6,-22.5,16.1,-170.9,-43.9
21-01-2025,50.0,0.031,77.93,4.76,-5.3,-223.0,-8.7,-545.0,-363.0,-22.9,-1006.0,-953.0,,-60.0,9.0,-84.0,-26.7,16.4,-171.5,-28.6
22-01-2025,49.99,0.029,85.05,6.34,-6.1,-254.0,-8.5,-563.0,-354.0,-22.9,-1012.0,-952.0,,-55.5,8.3,-89.3,-36.4,15.7,-156.8,-48.4
23-01-2025,50.01,0.026,79.24,1.11,-4.5,-189.0,-9.0,-501.0,-375.0,-22.4,-997.0,-935.0,,-52.9,2.6,-86.9,-22.8,11.8,-147.8,-66.5
24-01-2025,50.0,0.031,80.81,2.73,-5.1,-213.0,-10.7,-564.0,-445.0,-21.8,-1007.0,-907.0,,-45.9,-1.3,-87.6,-25.8,9.1,-170.0,-58.9
25-01-2025,49.99,0.042,77.53,6.3,-6.2,-258.0,-9.9,-484.0,-412.0,-22.0,-1002.0,-918.0,,-53.9,-1.4,-88.9,-38.1,9.2,-171.8,-29.7
26-01-2025,50.01,0.036,80.8,2.5,-6.1,-254.0,-9.1,-92.0,-377.0,-22.9,-1013.0,-955.0,,-57.4,0.4,-85.8,-21.7,9.2,-159.6,-17.6
27-01-2025,50.0,0.028,80.31,4.77,-6.4,-267.0,-10.2,-502.0,-425.0,-23.0,-1013.0,-959.0,,-74.4,6.7,-63.7,-34.6,15.6,-142.8,-65.4
28-01-2025,49.98,0.047,77.33,11.03,-6.6,-274.0,-9.3,-487.0,-385.0,-22.5,-1018.0,-939.0,,-86.6,7.7,-53.9,-57.0,16.2,-138.2,-79.3
29-01-2025,50.0,0.032,82.4,3.74,-6.7,-278.0,-2.3,-32.0,-98.0,-23.1,-1016.0,-962.0,,-88.7,7.4,-54.6,-47.8,16.2,-142.1,-82.4
30-01-2025,49.98,0.069,69.36,14.97,-7.0,-292.0,-9.3,-471.0,-386.0,-21.9,-1020.0,-913.0,,-91.8,0.9,-55.4,-43.2,16.2,-132.3,-86.8
31-01-2025,49.99,0.056,73.6,10.75,-6.6,-275.0,-10.3,-536.0,-428.0,-20.8,-1020.0,-867.0,,-85.4,8.7,-59.4,-47.9,16.3,-146.5,-111.7
01-02-2025,50.0,0.029,80.1,4.09,-7.0,-293.0,-9.4,-543.0,-390.0,-21.2,-1005.0,-882.0,,-78.1,7.1,-60.2,-56.7,16.1,-141.1,-135.8
02-02-2025,50.0,0.028,82.43,2.28,-6.9,-286.0,-10.5,-499.0,-440.0,-21.6,-1003.0,-900.0,,-60.3,8.3,-54.8,-44.0,15.7,-116.7,-126.3
03-02-2025,50.0,0.041,76.48,6.46,-7.3,-303.0,-11.3,-515.0,-471.0,-22.1,-1018.0,-919.0,,-64.1,8.1,-56.2,-39.4,15.7,-93.5,-127.8
04-02-2025,50.0,0.032,78.08,5.75,-7.4,-309.0,-10.9,-876.0,-453.0,-22.1,-1011.0,-919.0,,-60.5,9.0,-53.7,-28.7,15.7,-117.9,-132.9
05-02-2025,49.99,0.053,74.84,9.57,-7.5,-314.0,-9.7,-518.0,-406.0,-21.7,-986.0,-905.0,,-65.7,11.2,-55.2,-30.3,15.7,-93.1,-136.0
06-02-2025,50.02,0.046,67.92,2.23,-7.7,-321.0,-11.3,-539.0,-470.0,-21.7,-990.0,-904.0,,-66.3,7.9,-64.3,-35.3,15.7,-135.7,-168.6
07-02-2025,49.99,0.038,77.06,6.15,-7.4,-310.0,-11.5,-557.0,-478.0,-21.2,-998.0,-884.0,,-62.3,9.0,-67.0,-44.7,15.7,-171.4,-159.8
08-02-2025,49.99,0.041,77.16,6.76,-7.8,-325.0,-10.8,-543.0,-451.0,-22.2,-999.0,-925.0,,-60.7,10.2,-58.9,-56.9,15.7,-151.5,-130.2
09-02-2025,50.0,0.033,79.03,5.01,-8.4,-350.0,-11.5,-547.0,-479.0,-22.9,-1004.0,-952.0,,-57.6,12.6,-59.9,-58.6,16.1,-127.8,-113.3
10-02-2025,49.99,0.046,74.04,8.13,-8.3,-348.0,-11.3,-576.0,-471.0,-22.5,-992.0,-937.0,,-72.3,12.4,-61.9,-57.2,15.8,-139.6,-123.9
11-02-2025,49.99,0.033,79.91,4.5,-7.9,-328.0,-11.6,-586.0,-483.0,-22.6,-998.0,-941.0,,-64.7,12.8,-70.4,-58.2,16.3,-120.1,-156.5
12-02-2025,49.99,0.034,77.69,6.83,-8.5,-356.0,-12.0,-537.0,-499.0,-23.2,-1047.0,-965.0,,-74.9,11.4,-73.5,-59.8,15.7,-129.9,-173.2
13-02-2025,50.0,0.033,79.03,4.65,-8.2,-340.0,-11.5,-682.0,-479.0,-23.4,-1025.0,-974.0,,-77.5,13.6,-73.4,-55.7,16.2,-109.6,-168.1
14-02-2025,50.01,0.04,75.76,4.04,-7.9,-330.0,-12.3,-635.0,-512.0,-22.9,-1004.0,-953.0,,-86.1,13.4,-75.2,-55.9,16.3,-126.2,-172.9
15-02-2025,50.01,0.031,77.88,4.02,-7.8,-324.0,-12.4,-580.0,-516.0,-22.3,-1002.0,-928.0,,-82.2,11.0,-72.3,-58.9,15.7,-130.3,-180.1
16-02-2025,50.01,0.047,70.58,7.84,-7.8,-326.0,-10.2,-626.0,-425.0,-23.2,-1022.0,-967.0,,-88.9,8.7,-71.2,-50.7,15.7,-133.3,-144.0
17-02-2025,49.99,0.039,75.65,8.02,-6.8,-282.0,-13.3,-673.0,-554.0,-23.1,-1022.0,-964.0,,-86.0,9.6,-71.3,-54.8,16.3,-125.4,-164.6
18-02-2025,50.0,0.042,72.72,6.85,-7.7,-323.0,-12.8,-651.0,-534.0,-23.3,-1033.0,-970.0,,-79.0,10.2,-69.8,-50.2,15.7,-138.9,-170.6
19-02-2025,49.98,0.088,70.71,12.06,-9.1,-378.0,-13.1,-635.0,-547.0,-24.2,-1034.0,-1007.0,,-73.7,11.1,-75.8,-42.4,16.1,-155.9,-174.7
20-02-2025,49.99,0.061,72.67,11.94,-8.5,-352.0,-13.1,-261.0,-547.0,-24.2,-1039.0,-1008.0,,-51.4,8.9,-75.1,-41.2,16.2,-73.1,-219.2
21-02-2025,49.99,0.046,72.63,9.05,-10.5,-439.0,-13.4,-624.0,-560.0,-23.2,-1018.0,-966.0,,-63.1,9.9,-80.9,-38.9,16.2,-68.3,-188.3
22-02-2025,49.99,0.039,77.36,8.54,-7.9,-328.0,-10.8,-583.0,-449.0,-22.7,-1023.0,-945.0,,-68.1,11.0,-79.0,-43.4,16.2,-63.5,-182.6
23-02-2025,50.01,0.028,78.18,3.84,-7.9,-329.0,-12.9,-610.0,-539.0,-23.9,-1020.0,-995.0,,-69.3,10.1,-74.9,-41.1,15.7,-54.3,-159.4
24-02-2025,50.01,0.042,75.17,2.72,-7.2,-298.0,-12.8,-677.0,-534.0,-24.0,-1024.0,-999.0,,-78.2,9.1,-71.4,-34.5,15.7,-95.7,-126.6
25-02-2025,50.0,0.057,74.21,7.52,-6.6,-275.0,-13.4,-666.0,-558.0,-23.9,-1028.0,-996.0,,-91.9,3.4,-64.7,-32.7,13.5,-142.1,-119.7
26-02-2025,50.02,0.045,70.54,3.26,-7.0,-293.0,-10.6,-567.0,-441.0,-23.8,-1027.0,-993.0,,-91.9,-0.2,-66.2,-43.0,11.5,-146.5,-115.6
27-02-2025,50.01,0.047,64.46,7.11,-7.4,-307.0,-12.2,-567.0,-507.0,-24.1,-1032.0,-1004.0,,-85.9,0.4,-67.5,-36.6,11.0,-145.4,-121.2
28-02-2025,50.0,0.045,77.44,5.63,-6.4,-267.0,-11.5,-553.0,-479.0,-18.4,-1022.0,-766.0,,-75.5,3.8,-70.4,-27.3,15.5,-83.0,-158.1
01-03-2025,50.0,0.039,75.2,6.76,-6.2,-260.0,-10.2,-448.0,-423.0,-24.1,-1035.0,-1006.0,,-51.7,2.9,-61.5,-37.7,15.6,-44.6,-203.7
02-03-2025,50.0,0.03,79.5,3.34,-5.5,-231.0,-11.5,-592.0,-479.0,-24.2,-1042.0,-1010.0,,-46.2,8.1,-61.5,-40.5,15.7,-4.8,-197.9
03-03-2025,49.98,0.064,72.19,16.16,-5.0,-210.0,-11.9,-625.0,-496.0,-24.0,-1055.0,-1000.0,,-52.4,6.4,-82.2,-42.7,16.1,-5.2,-212.8
04-03-2025,50.02,0.039,68.0,3.31,-4.6,-193.0,-12.5,-647.0,-522.0,-23.7,-1005.0,-985.0,,-41.2,6.6,-90.6,-29.7,16.3,-43.3,-255.8
05-03-2025,50.02,0.078,72.63,3.94,-5.0,-209.0,-13.1,-655.0,-547.0,-23.7,-1007.0,-986.0,,-31.4,5.2,-89.1,-31.3,16.2,-37.1,-262.1
06-03-2025,50.0,0.04,78.07,4.72,-5.5,-229.0,-13.4,-754.0,-559.0,-23.6,-1003.0,-983.0,,-56.1,6.0,-77.8,-55.7,16.1,-3.6,-230.6
07-03-2025,50.01,0.041,76.66,4.22,-5.7,-239.0,-12.7,-634.0,-528.0,-23.4,-1000.0,-975.0,,-61.6,3.9,-78.9,-55.9,15.7,-52.0,-231.6
08-03-2025,49.99,0.039,78.68,6.77,-6.3,-261.0,-11.2,-627.0,-468.0,-23.4,-997.0,-977.0,,-64.4,5.3,-73.3,-51.6,15.8,-75.1,-232.0
09-03-2025,49.99,0.036,81.68,6.18,-6.4,-265.0,-4.6,-205.0,-190.0,-23.7,-1014.0,-987.0,,-57.8,4.9,-63.3,-48.0,16.1,-73.8,-170.2
10-03-2025,50.01,0.047,69.92,5.64,-6.5,-270.0,-13.7,-663.0,-569.0,-23.8,-1012.0,-993.0,,-61.2,4.7,-73.5,-43.4,16.3,-122.0,-120.1
11-03-2025,50.0,0.038,74.79,7.62,-6.4,-268.0,-13.6,-698.0,-565.0,-23.8,-1013.0,-991.0,,-59.4,5.4,-76.6,-35.4,16.3,-114.5,-141.1
12-03-2025,50.01,0.043,72.51,5.31,-5.1,-211.0,-12.1,-662.0,-506.0,-23.7,-1018.0,-986.0,,-49.2,5.8,-70.0,-45.6,15.7,-105.6,-180.6
13-03-2025,50.0,0.044,74.47,4.9,-4.4,-185.0,-9.6,-486.0,-399.0,-23.8,-1016.0,-993.0,,-42.2,5.8,-69.9,-42.1,16.7,-108.3,-197.4
14-03-2025,50.01,0.057,71.28,6.19,-2.6,-109.0,-4.5,-229.0,-189.0,-23.9,-1025.0,-996.0,,-21.4,8.0,-75.6,-33.1,16.1,-66.6,-267.8
15-03-2025,50.0,0.041,76.71,7.12,-5.9,-248.0,-6.3,-361.0,-262.0,-23.9,-1024.0,-997.0,,-16.8,8.9,-68.9,-42.9,15.7,2.1,-237.6
16-03-2025,50.0,0.031,79.43,5.64,-4.5,-188.0,-10.3,-683.0,-430.0,-24.0,-1028.0,-999.0,,-29.0,10.0,-77.6,-33.8,15.6,-31.7,-184.6
14-04-2025,50.01,0.036,74.94,3.8,-3.0,-125.0,-9.8,-633.0,-410.0,-22.9,-985.0,-953.0,,-51.0,3.2,-63.0,-28.5,15.8,-127.0,-139.9
15-04-2025,50.0,0.028,81.22,3.32,-5.3,-221.0,-12.8,-792.0,-533.0,-22.9,-981.0,-953.0,,-50.8,4.2,-56.9,-44.7,17.4,-110.0,-140.4
16-04-2025,50.0,0.035,76.12,4.07,-5.7,-236.0,-6.6,-348.0,-273.0,-22.5,-956.0,-935.0,,-44.0,4.5,-50.6,-46.4,17.3,-129.5,-146.5
17-04-2025,50.0,0.025,83.09,3.84,-5.2,-215.0,-11.9,-688.0,-494.0,-22.0,-936.0,-917.0,,-16.8,10.6,-63.9,-42.5,16.7,-97.2,-168.8
18-04-2025,50.0,0.023,87.29,3.59,-4.5,-189.0,-5.4,-248.0,-227.0,-23.6,-1018.0,-984.0,,-28.1,10.4,-60.6,-52.9,18.8,-105.1,-168.2
19-04-2025,50.0,0.097,60.02,14.41,-0.4,-15.0,-3.6,-138.0,-152.0,-24.0,-1028.0,-1000.0,,-9.1,8.4,-57.1,-35.2,22.6,-91.9,-156.4
20-04-2025,50.01,0.029,77.21,3.1,1.6,68.0,-13.3,-801.0,-555.0,-24.3,-1037.0,-1010.0,,-11.3,7.3,-52.0,-19.5,16.1,-96.4,-89.6
21-04-2025,49.94,0.196,66.12,24.47,0.4,17.0,-13.5,-830.0,-563.0,-23.6,-1023.0,-983.0,,-3.9,7.9,-46.7,-12.1,17.1,-134.2,-95.9
22-04-2025,49.99,0.064,71.48,9.64,0.3,10.0,-12.4,-865.0,-518.0,-22.8,-1021.0,-951.0,,23.7,10.7,-48.5,4.5,19.0,-111.1,-125.2
23-04-2025,50.01,0.029,75.37,2.48,12.3,511.0,-11.8,-903.0,-494.0,-22.6,-982.0,-942.0,,4.7,19.3,-46.6,-1.7,18.8,-116.6,-137.9
24-04-2025,50.0,0.042,73.81,7.42,2.6,107.0,-12.1,-933.0,-505.0,-22.8,-987.0,-949.0,,4.2,20.7,-49.5,0.7,22.3,-116.7,-149.3
25-04-2025,49.99,0.029,84.28,4.56,2.6,109.0,-13.4,-970.0,-556.0,-22.2,-991.0,-924.0,,1.1,8.0,-39.1,-1.8,16.8,-141.8,-159.9
26-04-2025,50.0,0.025,82.85,3.73,0.3,14.0,-12.3,-911.0,-514.0,-20.9,-982.0,-871.0,,6.2,4.3,-52.3,7.1,18.1,-160.5,-163.2
27-04-2025,50.0,0.035,73.13,6.06,1.2,50.0,-14.3,-910.0,-595.0,-23.3,-988.0,-971.0,,-19.1,7.3,-55.4,-12.0,16.7,-149.2,-122.2
28-04-2025,50.0,0.031,78.73,4.88,1.5,64.0,-8.9,-661.0,-372.0,-22.7,-989.0,-947.0,,-37.5,8.2,-60.7,-19.9,12.1,-145.6,-172.3
29-04-2025,50.02,0.028,78.15,0.68,1.2,48.0,-11.6,-775.0,-485.0,-22.3,-988.0,-928.0,,-31.3,7.6,-55.4,-42.1,11.8,-163.4,-186.6
30-04-2025,50.02,0.025,76.78,0.65,2.4,102.0,-13.1,-789.0,-548.0,-22.3,-988.0,-929.0,,-29.9,1.9,-51.0,-37.0,11.7,-191.1,-169.1
01-05-2025,50.04,0.07,66.92,1.77,8.9,370.0,-8.5,-549.0,-353.0,-23.0,-977.0,-958.0,,-58.1,6.0,-46.7,-24.2,11.7,-208.4,-115.4
02-05-2025,50.03,0.054,59.76,2.87,5.3,222.0,-12.0,-736.0,-500.0,-23.0,-979.0,-959.0,,-31.7,9.4,-55.6,-13.5,11.7,-107.8,-166.3
03-05-2025,50.01,0.03,81.76,2.13,4.1,170.0,-11.4,236.0,-475.0,-22.9,-983.0,-956.0,,-33.4,3.5,-50.6,-13.2,11.2,-152.3,-113.5
04-05-2025,50.03,0.091,70.96,2.09,3.3,139.0,-10.0,-594.0,-418.0,-23.3,-986.0,-969.0,,-26.6,-2.1,-44.7,-14.6,11.6,-178.8,-75.3
05-05-2025,50.01,0.056,65.67,5.23,7.7,322.0,-10.6,-707.0,-442.0,-23.0,-990.0,-960.0,,-6.2,-2.4,-50.5,-12.2,11.6,-158.5,-136.7
06-05-2025,50.01,0.052,73.99,4.13,5.3,223.0,-9.4,-606.0,-392.0,-23.2,-989.0,-966.0,,-6.9,0.8,-54.5,-4.7,11.1,-166.0,-154.8
07-05-2025,50.0,0.029,84.06,2.96,4.2,174.0,-11.3,-765.0,-471.0,-23.3,-992.0,-971.0,,0.6,-0.4,-47.9,26.5,11.1,-169.6,-113.2
08-05-2025,50.0,0.041,76.0,5.97,3.7,153.0,-13.0,-793.0,-540.0,-23.5,-992.0,-979.0,,17.8,-1.7,-50.7,34.6,11.6,-164.5,-116.8
09-05-2025,49.99,0.034,79.56,7.5,4.1,173.0,-12.6,-878.0,-525.0,-23.2,-994.0,-965.0,,12.7,-6.7,-49.6,32.1,11.7,-159.6,-126.6
10-05-2025,50.01,0.057,66.77,5.84,4.5,187.0,-12.3,-793.0,-511.0,-23.0,-1000.0,-956.0,,16.5,2.3,-43.9,26.3,11.5,-167.9,-136.2
11-05-2025,50.0,0.036,75.81,5.73,7.8,325.0,-11.5,-740.0,-479.0,-23.4,-996.0,-976.0,,11.3,11.6,-35.3,32.1,11.7,-157.5,-91.4
12-05-2025,50.0,0.026,81.64,2.93,6.8,283.0,-10.2,-766.0,-426.0,-22.7,-996.0,-945.0,,9.5,-0.5,-40.8,32.1,8.3,-163.3,-102.7
13-05-2025,50.0,0.024,81.81,2.48,19.5,811.0,-11.0,-741.0,-458.0,-23.3,-1001.0,-973.0,,-7.4,2.5,-41.3,16.0,11.2,-194.9,-121.7
14-05-2025,50.0,0.027,86.05,3.13,21.9,912.0,-12.1,-329.0,-505.0,-23.2,-998.0,-965.0,,13.1,2.3,-36.8,31.1,11.4,-237.5,-106.0
15-05-2025,50.0,0.027,77.22,3.43,22.7,944.0,-11.0,-807.0,-458.0,-23.4,-1000.0,-974.0,,-3.7,8.5,-40.3,24.1,11.3,-248.8,-82.7
16-05-2025,50.0,0.033,81.16,3.45,28.8,1201.0,-5.5,-682.0,-231.0,-23.1,-983.0,-963.0,,-17.9,14.0,-50.4,25.0,14.3,-244.3,-77.7
17-05-2025,50.0,0.029,82.27,1.99,22.4,933.0,-1.9,40.0,-80.0,-23.3,-1002.0,-972.0,,-44.5,13.9,-45.1,13.7,11.2,-252.7,-56.5
18-05-2025,50.06,0.178,64.34,2.38,15.0,623.0,-5.2,-442.0,-215.0,-23.2,-982.0,-965.0,,-60.1,11.8,-33.9,4.1,11.4,-240.7,-19.1
19-05-2025,49.99,0.019,91.4,0.8,12.8,533.0,-3.9,-3.0,-162.0,-23.3,-986.0,-970.0,,-60.7,12.3,-46.8,-6.2,11.4,-233.3,-81.8
20-05-2025,50.0,0.022,82.85,1.3,18.6,774.0,-1.6,51.0,-65.0,-24.0,-990.0,-1002.0,,-64.4,12.9,-32.8,4.2,11.2,-323.0,-1.3
21-05-2025,50.01,0.054,70.41,3.09,22.6,943.0,0.3,234.0,12.0,-23.3,-1018.0,-971.0,,-51.1,10.8,-31.3,13.1,11.3,-283.7,6.7
22-05-2025,50.06,0.224,57.22,5.34,23.8,993.0,-2.1,-436.0,-88.0,-23.3,-1000.0,-969.0,,-26.9,12.2,-31.7,30.7,10.8,-197.4,-27.0
23-05-2025,50.0,0.05,67.91,8.46,19.6,817.0,-6.5,-532.0,-270.0,-23.0,-1004.0,-958.0,,-35.7,4.5,-33.2,28.4,10.8,-246.8,-2.9
24-05-2025,50.01,0.036,71.35,2.06,18.7,778.0,-1.1,26.0,-47.0,-23.0,-992.0,-960.0,,-26.0,1.3,-26.2,35.7,11.2,-282.7,19.6
25-05-2025,50.04,0.106,68.87,1.54,19.1,797.0,-4.8,-650.0,-201.0,-23.3,-989.0,-972.0,,7.5,-2.5,-17.3,60.3,11.4,-160.3,37.9
26-05-2025,50.01,0.087,68.01,7.41,19.3,803.0,-3.6,-518.0,-152.0,-19.0,-1000.0,-790.0,,-27.5,-3.0,-18.9,47.5,10.8,-252.7,53.7
27-05-2025,50.02,0.055,76.0,1.86,32.9,1371.0,1.1,230.0,47.0,-22.8,-1000.0,-948.0,,-47.8,-3.5,-13.3,39.2,11.3,-318.2,62.2
28-05-2025,50.02,0.054,68.85,3.98,33.3,1388.0,0.1,100.0,2.0,-23.3,-986.0,-970.0,,-54.2,3.6,-15.3,41.7,11.4,-366.1,55.4
29-05-2025,50.04,0.07,60.29,3.39,34.8,1449.0,0.8,265.0,35.0,-22.9,-996.0,-953.0,,-84.5,4.6,-25.2,11.6,2.6,-340.2,13.3
30-05-2025,50.04,0.094,70.58,0.71,52.0,2168.0,3.0,117.0,125.0,-18.1,-980.0,-753.0,,-56.5,12.6,-27.1,27.6,-12.1,-323.2,1.2
31-05-2025,50.03,0.12,62.69,5.5,50.1,2086.0,4.1,386.0,172.0,-21.8,-985.0,-909.0,,-34.6,8.5,-26.0,67.9,-12.1,-325.7,24.1
01-06-2025,50.01,0.091,64.58,9.95,41.5,1731.0,1.6,268.0,67.0,-23.2,-983.0,-965.0,,-32.6,1.2,-23.1,73.9,-12.1,-291.2,22.5
02-06-2025,50.01,0.081,67.25,8.7,35.6,1485.0,1.7,266.0,71.0,-23.4,-988.0,-973.0,,-39.7,2.7,-32.6,55.4,-12.1,-277.3,-31.2
